,Cast Number,Scan,Station,Depth,Salinity,Temperature,Sigma Theta Density,O2 SB 43 mg/L,O2 % Saturation,Corrected Chlorophyll,Turbidity (SCUFA),Decent Rate
984,6,272709,PN03B,3.383,27.5567,21.5497,18.6938,2.2799,30.354,5.873,0.3882,0.208
985,6,272710,PN03B,3.416,27.5912,21.5417,18.722,2.277,30.318,5.8319,0.3941,0.214
986,6,272711,PN03B,3.449,27.6449,21.5329,18.765,2.2743,30.286,5.804,0.3951,0.216
987,6,272712,PN03B,3.49,27.691,21.5208,18.8032,2.2713,30.248,5.8495,0.4063,0.216
988,6,272713,PN03B,3.53,27.7181,21.5073,18.8273,2.2673,30.193,5.7754,0.3996,0.219
989,6,272714,PN03B,3.566,27.7448,21.4968,18.8503,2.2645,30.154,5.6709,0.397,0.224
990,6,272715,PN03B,3.601,27.8128,21.4875,18.9043,2.2591,30.088,5.6336,0.3998,0.225
991,6,272716,PN03B,3.64,27.8555,21.4733,18.9405,2.2535,30.014,5.5458,0.4026,0.218
992,6,272717,PN03B,3.683,27.8694,21.4583,18.9549,2.2482,29.938,5.3955,0.3935,0.209
993,6,272718,PN03B,3.724,27.8934,21.4464,18.9763,2.2424,29.858,5.1187,0.3981,0.203
994,6,272719,PN03B,3.757,27.9186,21.4325,18.9991,2.2326,29.725,4.9629,0.4065,0.196
995,6,272720,PN03B,3.78,27.9515,21.4145,19.0288,2.2194,29.545,4.9313,0.3993,0.19
996,6,272721,PN03B,3.808,27.9773,21.3918,19.0544,2.2081,29.387,4.8612,0.4007,0.188
997,6,272722,PN03B,3.843,27.9918,21.3701,19.0711,2.1885,29.117,4.7859,0.3982,0.192
998,6,272723,PN03B,3.874,28.0072,21.3561,19.0865,2.1679,28.838,4.6624,0.3958,0.203
999,6,272724,PN03B,3.91,28.0206,21.3446,19.0997,2.1466,28.551,4.5706,0.407,0.218
1000,6,272725,PN03B,3.949,28.0329,21.3358,19.1113,2.1219,28.22,4.4883,0.4071,0.226
1001,6,272726,PN03B,3.988,28.0487,21.3293,19.125,2.1009,27.94,4.3542,0.3957,0.225
1002,6,272727,PN03B,4.034,28.0624,21.3203,19.1378,2.0809,27.672,4.2995,0.3985,0.219
1003,6,272728,PN03B,4.077,28.0819,21.3094,19.1555,2.0617,27.413,4.2596,0.4035,0.207
1004,6,272729,PN03B,4.112,28.1075,21.2966,19.1783,2.0414,27.142,4.1759,0.4022,0.193
1005,6,272730,PN03B,4.138,28.1483,21.2809,19.2134,2.0249,26.922,4.1666,0.4033,0.178
1006,6,272731,PN03B,4.161,28.195,21.2599,19.2543,2.0063,26.671,4.1223,0.4055,0.16
1007,6,272732,PN03B,4.188,28.2299,21.2388,19.2864,1.9831,26.358,4.0279,0.3996,0.146
1008,6,272733,PN03B,4.216,28.2685,21.223,19.3197,1.9602,26.052,3.9707,0.4009,0.14
1009,6,272734,PN03B,4.24,28.3047,21.21,19.3507,1.9318,25.674,3.8747,0.4103,0.142
1010,6,272735,PN03B,4.258,28.3272,21.1983,19.3708,1.905,25.315,3.791,0.4074,0.15
1011,6,272736,PN03B,4.277,28.3529,21.1878,19.393,1.882,25.008,3.7913,0.4078,0.159
1012,6,272737,PN03B,4.305,28.388,21.1789,19.422,1.8627,24.753,3.8317,0.3969,0.169
1013,6,272738,PN03B,4.34,28.3992,21.1716,19.4325,1.8472,24.545,3.8339,0.3692,0.177
1014,6,272739,PN03B,4.378,28.4183,21.166,19.4484,1.8325,24.351,3.7678,0.3451,0.181
1015,6,272740,PN03B,4.413,28.4434,21.1617,19.4686,1.8249,24.252,3.7261,0.346,0.181
1016,6,272741,PN03B,4.443,28.4973,21.1578,19.5105,1.8204,24.198,3.7005,0.3455,0.183
1017,6,272742,PN03B,4.469,28.5864,21.1509,19.5799,1.8195,24.195,3.6871,0.349,0.191
1018,6,272743,PN03B,4.492,28.6161,21.1402,19.6053,1.825,24.267,3.7403,0.3934,0.201
1019,6,272744,PN03B,4.521,28.6269,21.1308,19.6159,1.8341,24.386,3.8426,0.4098,0.208
1020,6,272745,PN03B,4.569,28.6459,21.1242,19.6321,1.8439,24.516,3.7992,0.3998,0.208
1021,6,272746,PN03B,4.622,28.6612,21.1193,19.645,1.8566,24.685,3.5612,0.4092,0.195
1022,6,272747,PN03B,4.662,28.6923,21.1152,19.6697,1.8732,24.909,3.4148,0.4109,0.171
1023,6,272748,PN03B,4.688,28.7396,21.1095,19.7071,1.8884,25.115,3.3585,0.4009,0.143
1024,6,272749,PN03B,4.701,28.7847,21.1004,19.7437,1.8989,25.257,3.3503,0.399,0.121
1025,6,272750,PN03B,4.705,28.8325,21.0889,19.783,1.9046,25.334,3.3719,0.4035,0.111
1026,6,272751,PN03B,4.71,28.8524,21.0755,19.8016,1.9102,25.405,3.3795,0.405,0.11
1027,6,272752,PN03B,4.732,28.8376,21.0662,19.7928,1.9156,25.471,3.4106,0.394,0.116
1028,6,272753,PN03B,4.769,28.8409,21.0642,19.7959,1.9203,25.533,3.3059,0.3947,0.13
1029,6,272754,PN03B,4.803,28.8519,21.0645,19.8042,1.924,25.584,3.142,0.3977,0.153
1030,6,272755,PN03B,4.818,28.8716,21.0633,19.8194,1.9257,25.61,3.0835,0.3935,0.176
1031,6,272756,PN03B,4.833,28.894,21.0565,19.8382,1.9277,25.636,3.1883,0.4031,0.19
1032,6,272757,PN03B,4.868,28.9019,21.0461,19.8469,1.9258,25.607,3.2449,0.3985,0.2
1033,6,272758,PN03B,4.917,28.9058,21.0394,19.8517,1.9223,25.558,3.1076,0.3959,0.211
1034,6,272759,PN03B,4.965,28.9121,21.0356,19.8574,1.9169,25.486,2.96,0.3902,0.22
1035,6,272760,PN03B,5.003,28.9167,21.0316,19.862,1.9084,25.371,2.8898,0.3863,0.222
1036,6,272761,PN03B,5.037,28.9226,21.0244,19.8684,1.8997,25.253,2.7988,0.3944,0.214
1037,6,272762,PN03B,5.07,28.9337,21.0115,19.8802,1.8876,25.088,2.8674,0.3994,0.204
1038,6,272763,PN03B,5.1,28.9469,20.9948,19.8946,1.8726,24.882,2.763,0.3994,0.203
1039,6,272764,PN03B,5.134,28.9608,20.978,19.9096,1.8532,24.619,2.3302,0.3589,0.209
1040,6,272765,PN03B,5.169,28.9732,20.963,19.9229,1.8287,24.289,2.3191,0.3333,0.219
1041,6,272766,PN03B,5.207,28.984,20.9503,19.9344,1.8014,23.923,2.2909,0.3438,0.23
1042,6,272767,PN03B,5.251,28.9944,20.9427,19.9443,1.7733,23.548,2.158,0.3459,0.243
1043,6,272768,PN03B,5.294,29.005,20.9384,19.9535,1.7454,23.176,2.1361,0.3437,0.253
1044,6,272769,PN03B,5.336,29.0151,20.9342,19.9623,1.7211,22.853,2.0849,0.34,0.258
1045,6,272770,PN03B,5.382,29.0301,20.9294,19.9749,1.7017,22.596,2.1309,0.3442,0.255
1046,6,272771,PN03B,5.431,29.0434,20.9252,19.9861,1.6874,22.406,2.1747,0.3451,0.245
1047,6,272772,PN03B,5.478,29.0542,20.9229,19.9949,1.6796,22.303,2.1912,0.3388,0.233
1048,6,272773,PN03B,5.516,29.077,20.9221,20.0125,1.6738,22.228,2.2025,0.339,0.222
1049,6,272774,PN03B,5.545,29.099,20.9226,20.029,1.6732,22.224,2.1892,0.3514,0.217
1050,6,272775,PN03B,5.576,29.1138,20.9234,20.04,1.6759,22.262,2.1599,0.3428,0.214
1051,6,272776,PN03B,5.608,29.1185,20.9242,20.0434,1.6797,22.313,2.1703,0.3463,0.209
1052,6,272777,PN03B,5.648,29.1191,20.9249,20.0437,1.6886,22.432,2.1385,0.3955,0.203
1053,6,272778,PN03B,5.696,29.1233,20.9252,20.0468,1.7004,22.589,2.088,0.4045,0.2
1054,6,272779,PN03B,5.736,29.1438,20.9252,20.0624,1.7133,22.764,2.0894,0.3933,0.201
1055,6,272780,PN03B,5.756,29.1798,20.9253,20.0897,1.7263,22.941,2.0875,0.4031,0.203
1056,6,272781,PN03B,5.776,29.1965,20.9245,20.1025,1.7391,23.113,2.0671,0.4021,0.204
1057,6,272782,PN03B,5.812,29.1993,20.9227,20.1052,1.7519,23.282,2.0824,0.401,0.204
1058,6,272783,PN03B,5.858,29.2064,20.9216,20.1108,1.7627,23.426,2.1359,0.4045,0.207
1059,6,272784,PN03B,5.903,29.2177,20.921,20.1195,1.7766,23.613,2.1678,0.3976,0.212
1060,6,272785,PN03B,5.941,29.2358,20.9204,20.1334,1.7932,23.836,2.1334,0.3965,0.209
1061,6,272786,PN03B,5.972,29.2538,20.9187,20.1475,1.81,24.061,2.084,0.406,0.198
1062,6,272787,PN03B,6.001,29.2638,20.9159,20.1559,1.8234,24.239,2.088,0.4118,0.191
1063,6,272788,PN03B,6.031,29.2772,20.9132,20.1668,1.8359,24.406,2.1039,0.4087,0.191
1064,6,272789,PN03B,6.059,29.2927,20.91,20.1794,1.849,24.581,2.0733,0.3936,0.195
1065,6,272790,PN03B,6.092,29.3017,20.906,20.1873,1.8604,24.731,2.0445,0.3917,0.201
1066,6,272791,PN03B,6.132,29.3087,20.9029,20.1934,1.87,24.859,2.0244,0.4013,0.205
1067,6,272792,PN03B,6.174,29.3178,20.9007,20.2009,1.8796,24.987,1.9985,0.3946,0.207
1068,6,272793,PN03B,6.209,29.3327,20.8983,20.2128,1.889,25.113,1.9551,0.3968,0.207
1069,6,272794,PN03B,6.241,29.3497,20.8951,20.2266,1.8942,25.183,1.9112,0.405,0.203
1070,6,272795,PN03B,6.273,29.3639,20.891,20.2385,1.8977,25.23,1.9144,0.4008,0.195
1071,6,272796,PN03B,6.307,29.3784,20.887,20.2505,1.9018,25.285,1.8864,0.4022,0.189
1072,6,272797,PN03B,6.342,29.394,20.8835,20.2633,1.9082,25.37,1.8748,0.4,0.186
1073,6,272798,PN03B,6.373,29.4127,20.8799,20.2785,1.914,25.448,1.9509,0.4003,0.184
1074,6,272799,PN03B,6.401,29.4306,20.8757,20.2931,1.9204,25.534,2.0068,0.3985,0.182
1075,6,272800,PN03B,6.432,29.443,20.8715,20.3037,1.927,25.623,2.0398,0.3956,0.182
1076,6,272801,PN03B,6.464,29.4569,20.8681,20.3151,1.9348,25.727,2.0252,0.4039,0.184
1077,6,272802,PN03B,6.492,29.4723,20.865,20.3276,1.9444,25.855,1.9822,0.4011,0.187
1078,6,272803,PN03B,6.525,29.4851,20.8616,20.3382,1.9545,25.99,1.974,0.3958,0.184
1079,6,272804,PN03B,6.561,29.5023,20.858,20.3522,1.9612,26.08,1.9836,0.4008,0.176
1080,6,272805,PN03B,6.596,29.5169,20.8545,20.3642,1.9666,26.152,1.9716,0.3982,0.169
1081,6,272806,PN03B,6.626,29.5313,20.8514,20.3759,1.9779,26.303,1.919,0.3991,0.167
1082,6,272807,PN03B,6.644,29.5599,20.848,20.3986,1.9843,26.391,1.904,0.406,0.166
1083,6,272808,PN03B,6.663,29.5761,20.8431,20.4122,1.9899,26.465,1.9397,0.4025,0.165
1084,6,272809,PN03B,6.694,29.5752,20.8389,20.4126,1.9957,26.54,1.9211,0.4036,0.166
1085,6,272810,PN03B,6.732,29.5833,20.8364,20.4194,1.9979,26.571,1.8132,0.4014,0.17
1086,6,272811,PN03B,6.765,29.6,20.8346,20.4326,2.0041,26.654,1.7345,0.3954,0.175
1087,6,272812,PN03B,6.793,29.6139,20.8331,20.4435,2.0067,26.691,1.7042,0.398,0.178
1088,6,272813,PN03B,6.82,29.6243,20.8317,20.4518,2.0097,26.731,1.6645,0.4015,0.179
1089,6,272814,PN03B,6.847,29.625,20.8307,20.4526,2.0161,26.816,1.6156,0.3911,0.186
1090,6,272815,PN03B,6.877,29.6427,20.83,20.4662,2.0199,26.869,1.5824,0.3979,0.2
1091,6,272816,PN03B,6.91,29.6442,20.8293,20.4675,2.0225,26.903,1.5724,0.4028,0.215
1092,6,272817,PN03B,6.951,29.623,20.8283,20.4517,2.023,26.906,1.5323,0.3948,0.227
1093,6,272818,PN03B,6.996,29.6524,20.8277,20.4742,2.0251,26.938,1.4692,0.411,0.229
1094,6,272819,PN03B,7.044,29.665,20.8277,20.4837,2.0286,26.986,1.4565,0.4021,0.226
1095,6,272820,PN03B,7.085,29.6647,20.8276,20.4836,2.0275,26.972,1.4587,0.4028,0.223
1096,6,272821,PN03B,7.118,29.6715,20.8274,20.4888,2.0309,27.019,1.451,0.4036,0.221
1097,6,272822,PN03B,7.144,29.6784,20.827,20.4941,2.0353,27.077,1.4401,0.4075,0.219
1098,6,272823,PN03B,7.175,29.6808,20.8263,20.4961,2.0358,27.084,1.4335,0.4012,0.217
1099,6,272824,PN03B,7.22,29.667,20.8256,20.4859,2.0376,27.106,1.4592,0.35,0.217
1100,6,272825,PN03B,7.269,29.6843,20.8246,20.4992,2.0403,27.144,1.4519,0.3322,0.22
1101,6,272826,PN03B,7.308,29.693,20.8233,20.5062,2.0437,27.19,1.4024,0.3651,0.221
1102,6,272827,PN03B,7.339,29.6915,20.8215,20.5055,2.0432,27.182,1.3875,0.3736,0.218
1103,6,272828,PN03B,7.371,29.6961,20.8194,20.5096,2.0457,27.215,1.3771,0.3539,0.212
1104,6,272829,PN03B,7.408,29.6976,20.8169,20.5114,2.0475,27.238,1.3919,0.3897,0.208
1105,6,272830,PN03B,7.444,29.701,20.8142,20.5146,2.0475,27.237,1.4405,0.4036,0.209
1106,6,272831,PN03B,7.482,29.7036,20.8113,20.5174,2.0497,27.265,1.4541,0.4013,0.211
1107,6,272832,PN03B,7.52,29.7061,20.8085,20.52,2.0499,27.267,1.4824,0.4088,0.21
1108,6,272833,PN03B,7.555,29.7091,20.8066,20.5228,2.049,27.255,1.4985,0.4041,0.206
1109,6,272834,PN03B,7.59,29.7102,20.8046,20.5242,2.0507,27.276,1.4897,0.4039,0.201
1110,6,272835,PN03B,7.624,29.7143,20.803,20.5277,2.0524,27.299,1.4972,0.3991,0.196
1111,6,272836,PN03B,7.658,29.712,20.802,20.5262,2.0508,27.277,1.506,0.3971,0.196
1112,6,272837,PN03B,7.688,29.7207,20.8006,20.5332,2.0517,27.29,1.515,0.3968,0.199
1113,6,272838,PN03B,7.718,29.7135,20.7995,20.528,2.0535,27.312,1.5003,0.4026,0.204
1114,6,272839,PN03B,7.754,29.6924,20.7983,20.5123,2.0545,27.321,1.4532,0.4027,0.207
1115,6,272840,PN03B,7.793,29.7259,20.7971,20.5381,2.0539,27.318,1.4455,0.4,0.205
1116,6,272841,PN03B,7.832,29.7394,20.7969,20.5484,2.0527,27.304,1.4489,0.4061,0.201
1117,6,272842,PN03B,7.871,29.7355,20.7969,20.5454,2.0528,27.305,1.4021,0.3984,0.195
1118,6,272843,PN03B,7.904,29.7502,20.7964,20.5567,2.0543,27.327,1.3638,0.3966,0.19
1119,6,272844,PN03B,7.927,29.7618,20.7961,20.5656,2.0553,27.342,1.292,0.4018,0.185
1120,6,272845,PN03B,7.951,29.7735,20.7962,20.5745,2.0544,27.331,1.2622,0.3985,0.183
1121,6,272846,PN03B,7.986,29.7765,20.7956,20.5769,2.058,27.38,1.2545,0.3943,0.189
1122,6,272847,PN03B,8.023,29.7793,20.7956,20.5791,2.0618,27.431,1.2225,0.3648,0.204
1123,6,272848,PN03B,8.055,29.7843,20.7963,20.5827,2.0633,27.451,1.2398,0.3477,0.222
1124,6,272849,PN03B,8.09,29.7777,20.7971,20.5774,2.0679,27.512,1.2448,0.3413,0.231
1125,6,272850,PN03B,8.134,29.7791,20.7976,20.5784,2.072,27.567,1.2475,0.3405,0.231
1126,6,272851,PN03B,8.186,29.7977,20.7977,20.5925,2.0749,27.609,1.2428,0.3454,0.228
1127,6,272852,PN03B,8.229,29.8078,20.7972,20.6003,2.0777,27.648,1.1988,0.3481,0.226
1128,6,272853,PN03B,8.259,29.8208,20.7965,20.6103,2.0796,27.675,1.1572,0.3468,0.222
1129,6,272854,PN03B,8.289,29.8355,20.7938,20.6222,2.0816,27.703,1.1274,0.3406,0.214
1130,6,272855,PN03B,8.324,29.8448,20.7895,20.6304,2.0838,27.731,1.0947,0.3461,0.207
1131,6,272856,PN03B,8.365,29.8551,20.7857,20.6393,2.0861,27.762,1.0866,0.3463,0.208
1132,6,272857,PN03B,8.402,29.8639,20.7827,20.6467,2.0874,27.778,1.1155,0.3468,0.21
1133,6,272858,PN03B,8.436,29.8714,20.7801,20.6531,2.0884,27.792,1.1195,0.3486,0.204
1134,6,272859,PN03B,8.472,29.8755,20.7777,20.6568,2.0898,27.81,1.0958,0.3537,0.194
1135,6,272860,PN03B,8.511,29.8777,20.7756,20.6591,2.0906,27.82,1.1038,0.3503,0.187
1136,6,272861,PN03B,8.54,29.8826,20.7739,20.6632,2.0915,27.832,1.0966,0.3465,0.185
1137,6,272862,PN03B,8.561,29.8887,20.7702,20.6688,2.0936,27.859,1.0876,0.3424,0.189
1138,6,272863,PN03B,8.588,29.8944,20.7645,20.6747,2.0946,27.87,1.115,0.3456,0.195
1139,6,272864,PN03B,8.625,29.8999,20.7599,20.68,2.0941,27.862,1.1482,0.3456,0.2
1140,6,272865,PN03B,8.666,29.9034,20.7573,20.6834,2.0947,27.869,1.1577,0.3489,0.205
1141,6,272866,PN03B,8.707,29.9065,20.7551,20.6863,2.0956,27.881,1.1303,0.3901,0.207
1142,6,272867,PN03B,8.745,29.9104,20.7525,20.6899,2.0945,27.865,1.0877,0.4076,0.207
1143,6,272868,PN03B,8.778,29.9162,20.7494,20.6952,2.0921,27.832,1.0644,0.4015,0.208
1144,6,272869,PN03B,8.805,29.922,20.746,20.7005,2.0917,27.826,1.0726,0.401,0.21
1145,6,272870,PN03B,8.833,29.9264,20.7426,20.7047,2.0907,27.812,1.0839,0.4083,0.208
1146,6,272871,PN03B,8.876,29.9304,20.7394,20.7086,2.0901,27.803,1.0698,0.3989,0.208
1147,6,272872,PN03B,8.924,29.9341,20.7366,20.7121,2.0912,27.817,1.0669,0.39,0.212
1148,6,272873,PN03B,8.962,29.9375,20.7345,20.7152,2.0914,27.819,1.0874,0.3967,0.221
1149,6,272874,PN03B,8.989,29.9427,20.7328,20.7197,2.0913,27.817,1.1064,0.4099,0.229
1150,6,272875,PN03B,9.02,29.9492,20.7299,20.7254,2.0906,27.808,1.1159,0.3929,0.235
1151,6,272876,PN03B,9.062,29.9541,20.7263,20.73,2.0914,27.817,1.1143,0.3501,0.24
1152,6,272877,PN03B,9.111,29.9598,20.7231,20.7352,2.0927,27.835,1.1276,0.3404,0.246
1153,6,272878,PN03B,9.161,29.9677,20.719,20.7423,2.0927,27.833,1.1486,0.3564,0.246
1154,6,272879,PN03B,9.207,29.9769,20.7136,20.7507,2.0941,27.852,1.1582,0.3981,0.236
1155,6,272880,PN03B,9.247,29.9892,20.7077,20.7616,2.0962,27.878,1.1364,0.4082,0.216
1156,6,272881,PN03B,9.281,30.0082,20.6992,20.7783,2.0973,27.892,1.1149,0.3956,0.195
1157,6,272882,PN03B,9.309,30.0294,20.6856,20.7979,2.1,27.924,1.1293,0.3975,0.179
1158,6,272883,PN03B,9.333,30.0482,20.67,20.8163,2.1003,27.923,1.1574,0.3959,0.172
1159,6,272884,PN03B,9.357,30.0632,20.6556,20.8315,2.1005,27.921,1.2225,0.3943,0.175
1160,6,272885,PN03B,9.386,30.0717,20.6435,20.8411,2.1036,27.957,1.2218,0.3964,0.184
1161,6,272886,PN03B,9.417,30.077,20.6364,20.847,2.1035,27.953,1.1647,0.4032,0.195
1162,6,272887,PN03B,9.455,30.0804,20.6333,20.8504,2.1054,27.977,1.1718,0.3955,0.202
1163,6,272888,PN03B,9.498,30.0844,20.6307,20.8541,2.1098,28.035,1.1766,0.3929,0.205
1164,6,272889,PN03B,9.536,30.0898,20.628,20.8589,2.1131,28.078,1.1704,0.4097,0.206
1165,6,272890,PN03B,9.568,30.0947,20.6249,20.8634,2.1137,28.086,1.1809,0.4102,0.204
1166,6,272891,PN03B,9.597,30.1005,20.6211,20.8688,2.1166,28.123,1.1753,0.402,0.202
1167,6,272892,PN03B,9.63,30.1054,20.6169,20.8736,2.1191,28.155,1.1839,0.4071,0.202
1168,6,272893,PN03B,9.666,30.1084,20.6129,20.877,2.1205,28.172,1.1922,0.404,0.205
1169,6,272894,PN03B,9.701,30.1114,20.6098,20.8801,2.123,28.204,1.1816,0.3928,0.208
1170,6,272895,PN03B,9.74,30.1154,20.6074,20.8837,2.1217,28.186,1.1932,0.3982,0.206
1171,6,272896,PN03B,9.78,30.1185,20.605,20.8867,2.1212,28.178,1.1805,0.4006,0.199
1172,6,272897,PN03B,9.814,30.1206,20.6026,20.889,2.1228,28.199,1.1534,0.3931,0.191
1173,6,272898,PN03B,9.844,30.123,20.6008,20.8912,2.1234,28.207,1.1803,0.4009,0.188
1174,6,272899,PN03B,9.87,30.1249,20.5993,20.8931,2.1225,28.194,1.2117,0.407,0.19
1175,6,272900,PN03B,9.896,30.1251,20.5981,20.8936,2.1237,28.21,1.1867,0.3984,0.197
1176,6,272901,PN03B,9.929,30.1257,20.5971,20.8943,2.1259,28.238,1.1959,0.402,0.208
1177,6,272902,PN03B,9.97,30.1263,20.5962,20.895,2.1272,28.256,1.1966,0.3994,0.217
1178,6,272903,PN03B,10.015,30.127,20.5957,20.8957,2.1294,28.284,1.1806,0.3887,0.221
1179,6,272904,PN03B,10.058,30.1264,20.5954,20.8953,2.1304,28.298,1.1975,0.3959,0.22
1180,6,272905,PN03B,10.096,30.1288,20.5953,20.8971,2.1305,28.299,1.1832,0.3968,0.215
1181,6,272906,PN03B,10.129,30.1256,20.5953,20.8947,2.13,28.292,1.1765,0.3972,0.21
1182,6,272907,PN03B,10.158,30.119,20.5953,20.8897,2.1305,28.297,1.1788,0.4018,0.204
1183,6,272908,PN03B,10.189,30.1269,20.5951,20.8957,2.1326,28.327,1.1725,0.4009,0.2
1184,6,272909,PN03B,10.228,30.1299,20.5945,20.8982,2.1323,28.323,1.1791,0.4051,0.199
1185,6,272910,PN03B,10.267,30.1292,20.5938,20.8978,2.1311,28.306,1.1927,0.3999,0.203
1186,6,272911,PN03B,10.3,30.1321,20.5934,20.9001,2.1318,28.315,1.1983,0.4008,0.209
1187,6,272912,PN03B,10.331,30.1335,20.5925,20.9014,2.133,28.331,1.1954,0.404,0.212
1188,6,272913,PN03B,10.366,30.1348,20.5915,20.9027,2.1339,28.343,1.199,0.396,0.21
1189,6,272914,PN03B,10.404,30.1349,20.5908,20.9029,2.1352,28.36,1.2004,0.4042,0.206
1190,6,272915,PN03B,10.448,30.1384,20.5898,20.9058,2.1348,28.355,1.2,0.4002,0.201
1191,6,272916,PN03B,10.483,30.1401,20.5886,20.9074,2.1368,28.381,1.1981,0.401,0.195
1192,6,272917,PN03B,10.511,30.1263,20.5875,20.8973,2.1376,28.389,1.1795,0.4128,0.187
1193,6,272918,PN03B,10.539,30.1283,20.5853,20.8994,2.1376,28.388,1.1766,0.4047,0.179
1194,6,272919,PN03B,10.566,30.1513,20.5828,20.9175,2.1373,28.387,1.1966,0.4078,0.173
1195,6,272920,PN03B,10.596,30.1578,20.5804,20.9231,2.1365,28.375,1.2193,0.4027,0.172
1196,6,272921,PN03B,10.627,30.1603,20.5776,20.9257,2.1383,28.399,1.2156,0.395,0.176
1197,6,272922,PN03B,10.658,30.1656,20.5753,20.9303,2.1395,28.415,1.1933,0.4076,0.181
1198,6,272923,PN03B,10.688,30.1679,20.5732,20.9327,2.1409,28.433,1.2005,0.4064,0.191
1199,6,272924,PN03B,10.719,30.1719,20.571,20.9363,2.1406,28.428,1.1951,0.3966,0.201
1200,6,272925,PN03B,10.752,30.1752,20.5689,20.9393,2.1448,28.483,1.1767,0.4005,0.21
1201,6,272926,PN03B,10.789,30.1777,20.5667,20.9418,2.1446,28.48,1.1936,0.395,0.219
1202,6,272927,PN03B,10.833,30.1807,20.5651,20.9445,2.1428,28.455,1.196,0.3904,0.226
1203,6,272928,PN03B,10.875,30.1852,20.5634,20.9484,2.1458,28.495,1.1957,0.3998,0.231
1204,6,272929,PN03B,10.914,30.1897,20.5615,20.9523,2.1479,28.523,1.2031,0.3995,0.232
1205,6,272930,PN03B,10.952,30.1936,20.5594,20.9558,2.1485,28.53,1.1998,0.3939,0.229
1206,6,272931,PN03B,10.991,30.1982,20.5569,20.9599,2.1496,28.544,1.214,0.3905,0.223
1207,6,272932,PN03B,11.029,30.2039,20.5544,20.965,2.1538,28.599,1.2242,0.3876,0.218
1208,6,272933,PN03B,11.068,30.2096,20.5513,20.9701,2.156,28.628,1.1976,0.3912,0.212
1209,6,272934,PN03B,11.104,30.216,20.5473,20.976,2.1567,28.636,1.1824,0.4022,0.202
1210,6,272935,PN03B,11.137,30.2227,20.5434,20.9821,2.1568,28.637,1.1925,0.3932,0.19
1211,6,272936,PN03B,11.172,30.2279,20.5396,20.987,2.1571,28.64,1.1785,0.3958,0.183
1212,6,272937,PN03B,11.202,30.2343,20.5358,20.9929,2.1582,28.653,1.1907,0.4119,0.18
1213,6,272938,PN03B,11.224,30.2403,20.5319,20.9985,2.1589,28.662,1.1955,0.3992,0.182
1214,6,272939,PN03B,11.25,30.2449,20.5278,21.003,2.1594,28.668,1.1753,0.3922,0.184
1215,6,272940,PN03B,11.286,30.2478,20.5245,21.0061,2.158,28.647,1.1706,0.3978,0.187
1216,6,272941,PN03B,11.325,30.2501,20.5225,21.0084,2.1587,28.656,1.1547,0.3922,0.192
1217,6,272942,PN03B,11.36,30.2543,20.5209,21.012,2.1616,28.694,1.1744,0.3992,0.2
1218,6,272943,PN03B,11.392,30.2571,20.5193,21.0146,2.1611,28.687,1.1953,0.4053,0.206
1219,6,272944,PN03B,11.422,30.2594,20.5174,21.0168,2.1622,28.701,1.2012,0.3943,0.209
1220,6,272945,PN03B,11.456,30.2615,20.5156,21.0189,2.1642,28.727,1.2136,0.3967,0.21
1221,6,272946,PN03B,11.497,30.263,20.5141,21.0204,2.1646,28.732,1.2005,0.3991,0.211
1222,6,272947,PN03B,11.539,30.2653,20.513,21.0224,2.1662,28.754,1.215,0.3946,0.21
1223,6,272948,PN03B,11.576,30.2672,20.5121,21.0241,2.1678,28.773,1.2396,0.4057,0.207
1224,6,272949,PN03B,11.61,30.2679,20.5111,21.0249,2.1681,28.778,1.2138,0.4047,0.202
1225,6,272950,PN03B,11.64,30.2695,20.5104,21.0263,2.169,28.789,1.225,0.4023,0.197
1226,6,272951,PN03B,11.671,30.2715,20.5094,21.0281,2.1681,28.777,1.2568,0.4088,0.196
1227,6,272952,PN03B,11.703,30.273,20.5083,21.0295,2.1679,28.774,1.2483,0.3997,0.197
1228,6,272953,PN03B,11.737,30.2755,20.5074,21.0316,2.167,28.762,1.255,0.3909,0.194
1229,6,272954,PN03B,11.776,30.2766,20.507,21.0326,2.1679,28.774,1.2483,0.4069,0.187
1230,6,272955,PN03B,11.814,30.2783,20.5062,21.0341,2.1716,28.823,1.2604,0.4413,0.178
1231,6,272956,PN03B,11.844,30.2798,20.5057,21.0354,2.1739,28.853,1.2904,0.4485,0.171
1232,6,272957,PN03B,11.865,30.2809,20.5054,21.0363,2.1766,28.89,1.2629,0.4627,0.168
1233,6,272958,PN03B,11.884,30.2838,20.5045,21.0387,2.1807,28.944,1.2481,0.456,0.167
1234,6,272959,PN03B,11.91,30.2844,20.5035,21.0394,2.1831,28.976,1.2804,0.4115,0.171
1235,6,272960,PN03B,11.945,30.285,20.5028,21.0401,2.1863,29.018,1.3134,0.395,0.181
1236,6,272961,PN03B,11.982,30.2881,20.5026,21.0425,2.1908,29.078,1.3003,0.3923,0.197
1237,6,272962,PN03B,12.016,30.2906,20.5021,21.0445,2.1923,29.097,1.2475,0.402,0.214
1238,6,272963,PN03B,12.049,30.2929,20.501,21.0466,2.1946,29.128,1.2391,0.4056,0.227
1239,6,272964,PN03B,12.087,30.2964,20.4995,21.0496,2.1971,29.161,1.2224,0.3974,0.232
